timestamp,open,high,low,close,volume,datetime
1743973200000,78966.0,79386.0,78966.0,79386.0,0.13407716,2025-04-06 21:00:00
1743976800000,78855.0,79091.0,77819.0,77985.0,2.36514928,2025-04-06 22:00:00
1743980400000,77774.0,78554.0,77494.0,78394.0,0.84799316,2025-04-06 23:00:00
1743984000000,78388.0,78464.0,77670.0,78291.0,0.89077296,2025-04-07 00:00:00
1743987600000,78633.0,79120.0,78633.0,78829.0,0.15797911,2025-04-07 01:00:00
1743991200000,79013.0,79200.0,78438.0,78438.0,0.71755839,2025-04-07 02:00:00
1743994800000,78408.0,78408.0,77463.0,77463.0,0.02046244,2025-04-07 03:00:00
1743998400000,77891.0,77891.0,76674.0,76674.0,2.23704584,2025-04-07 04:00:00
1744002000000,76936.0,77365.0,76703.0,76942.0,1.15669237,2025-04-07 05:00:00
1744005600000,76826.0,76850.0,74675.0,75174.0,1.84550429,2025-04-07 06:00:00
1744009200000,74811.0,75196.0,74522.0,75173.0,1.36232978,2025-04-07 07:00:00
1744012800000,75619.0,76548.0,75515.0,76426.0,0.83834324,2025-04-07 08:00:00
1744016400000,76258.0,76655.0,75922.0,76231.0,0.90662439,2025-04-07 09:00:00
1744020000000,76529.0,77561.0,76529.0,76983.0,0.565828,2025-04-07 10:00:00
1744023600000,77163.0,77163.0,76655.0,76655.0,0.52580072,2025-04-07 11:00:00
1744027200000,76553.0,77454.0,76553.0,77250.0,0.5077991,2025-04-07 12:00:00
1744030800000,77213.0,78123.0,75999.0,78108.0,1.16383206,2025-04-07 13:00:00
1744034400000,78600.0,80881.0,78141.0,79046.0,3.2702848,2025-04-07 14:00:00
1744038000000,78935.0,79326.0,77679.0,78513.0,0.45177607,2025-04-07 15:00:00
1744041600000,78385.0,78388.0,77407.0,77412.0,0.52113503,2025-04-07 16:00:00
1744045200000,77859.0,79105.0,77845.0,78984.0,2.07327505,2025-04-07 17:00:00
1744048800000,78962.0,79121.0,78531.0,78531.0,1.47741115,2025-04-07 18:00:00
1744052400000,78667.0,78667.0,78136.0,78343.0,0.66463342,2025-04-07 19:00:00
1744056000000,78478.0,79000.0,78478.0,78872.0,1.43976699,2025-04-07 20:00:00
1744059600000,78950.0,79005.0,78747.0,79005.0,0.0708064,2025-04-07 21:00:00
1744063200000,79663.0,80015.0,79663.0,80015.0,0.01799232,2025-04-07 22:00:00
1744066800000,79891.0,79933.0,79146.0,79146.0,0.26300838,2025-04-07 23:00:00
1744070400000,79206.0,79436.0,79195.0,79327.0,0.07827989,2025-04-08 00:00:00
